sim,year,cx,cy,cz,volume,mass_kg
338,200,5137.15,2576.03,129.56,67686570.0,271009227.35
339,20,5050.0,2550.0,405.69,2437400.0,7580606.9335
339,30,5053.71,2548.39,291.39,5849760.0,18369490.725
339,40,5066.71,2548.56,258.15,10237080.0,29813495.516
339,50,5092.63,2532.01,238.2,16574320.0,41420127.396
339,60,5112.64,2511.29,210.5,23449040.0,52356954.92
339,80,5127.07,2504.86,187.11,32961160.0,72523585.233
339,100,5136.77,2511.7,176.74,40473360.0,91608805.523
339,120,5150.01,2527.67,172.43,45010680.0,109100327.61
339,150,5170.42,2546.76,167.79,54910280.0,133145545.51
339,200,5197.91,2564.99,161.9,67684760.0,172696532.32
340,40,5050.0,2550.0,620.06,1455090.0,9331205.6622
340,50,5050.0,2550.0,621.87,1455090.0,12884845.137
340,60,5050.0,2550.0,620.11,1455090.0,16312969.402
340,80,5050.0,2550.0,585.54,2430050.0,22808897.368
340,100,5050.0,2550.0,571.04,2430050.0,28998174.267
340,120,5062.54,2550.0,570.26,3887590.0,34759109.345
340,150,5065.73,2550.0,571.34,3887590.0,42794458.953
340,200,5070.07,2550.0,571.83,3887590.0,56334263.746
341,20,5101.49,2551.5,74.87,26483990.0,30749150.346
341,30,5256.86,2562.15,46.27,78679540.0,73416785.514
341,40,5386.05,2562.98,41.35,125515260.0,119668903.06
341,50,5496.18,2561.81,39.16,168351140.0,166982172.6
341,60,5600.53,2563.54,38.34,201374900.0,210348996.46
341,80,5764.64,2551.0,38.17,249720610.0,287749442.63
341,100,5882.6,2536.08,38.44,287944130.0,360413433.46
341,120,5997.66,2526.14,39.06,318315520.0,425802078.67
341,150,6124.58,2519.46,39.67,352151720.0,514146364.08
341,200,6306.18,2510.16,40.18,393660190.0,655366522.93
342,30,5050.0,2550.0,1297.66,1394520.0,20735711.499
342,40,5050.0,2550.0,1305.48,1859360.0,33684372.803
342,50,5050.0,2550.0,1287.7,2344390.0,46827291.396
342,60,5050.0,2550.0,1280.76,2344390.0,59181367.683
342,80,5050.0,2544.85,1277.02,2829420.0,81895920.175
342,100,5060.8,2548.01,1272.97,4496740.0,103377174.15
342,120,5062.13,2544.33,1272.18,6143870.0,123032739.38
342,150,5063.47,2539.29,1268.9,5658840.0,150011526.34
342,200,5067.37,2534.45,1270.02,6123680.0,194275646.8
344,200,5050.0,2550.0,1074.54,1940120.0,15080638.366
345,20,5050.0,2550.0,736.08,2425150.0,18408176.259
345,30,5053.42,2550.0,677.6,4370170.0,44638315.646
345,40,5072.22,2533.99,613.48,7777630.0,72853134.46
345,50,5095.54,2519.01,592.23,12640180.0,101629617.13
345,60,5120.53,2509.06,578.69,14100170.0,128264468.15
345,80,5185.5,2499.71,558.61,17017700.0,176354727.16
345,100,5239.47,2495.33,544.28,19927880.0,221630679.98
345,120,5275.04,2493.34,537.18,20897940.0,262637737.62
345,150,5298.19,2495.89,534.84,22353030.0,318382171.26
345,200,5324.81,2500.4,533.73,23318190.0,408395591.85
346,50,5050.0,2550.0,862.77,1455090.0,13162537.217
346,60,5050.0,2550.0,863.65,1455090.0,16664070.7
346,80,5050.0,2550.0,855.94,1940120.0,23295807.616
346,100,5050.0,2550.0,837.4,1940120.0,29613702.896
346,120,5055.01,2550.0,817.41,2910180.0,35492689.492
346,150,5065.47,2550.0,804.04,3880240.0,43690525.549
346,200,5080.26,2553.16,793.49,4850300.0,57498031.868
347,20,5050.0,2550.0,983.33,3880240.0,69701316.106
347,30,5065.77,2550.47,770.27,15045730.0,148920081.13
347,40,5068.81,2550.16,468.56,25028180.0,235648045.31
347,50,5079.93,2549.83,477.44,31835750.0,324693311.44
347,60,5089.88,2551.51,506.61,36213270.0,405308120.23
347,80,5108.88,2552.09,525.54,44958510.0,547082097.85
347,100,5118.25,2551.72,502.73,47541010.0,679699755.53
347,120,5130.09,2551.91,540.54,48026040.0,798063908.56
347,150,5131.03,2549.28,564.24,43660770.0,956735213.2
347,200,5132.52,2549.49,580.11,39290600.0,1207140215.5
348,30,5050.0,2550.0,593.25,2427600.0,11436862.816
348,40,5050.0,2550.0,561.53,3402560.0,18494741.437
348,50,5053.29,2544.89,529.2,4865000.0,25630809.021
348,60,5058.38,2541.18,493.06,7302400.0,32420125.12
348,80,5070.69,2520.38,458.08,9737350.0,45080421.368
348,100,5084.16,2505.28,429.04,13149710.0,57095155.579
348,120,5095.31,2494.67,413.11,15099630.0,68176798.989
348,150,5116.32,2482.22,397.77,19484500.0,83501844.503
348,200,5155.57,2465.45,377.6,25334260.0,108960415.53
349,50,5050.0,2550.0,1179.31,1919930.0,16290978.139
349,60,5050.0,2550.0,1178.62,1919930.0,20618876.451
349,80,5050.0,2550.0,1184.52,2384770.0,28775085.063
349,100,5050.0,2550.0,1179.57,2384770.0,36535726.426
349,120,5050.0,2550.0,1170.83,2384770.0,43736811.226
349,150,5050.0,2550.0,1162.1,2384770.0,53751647.357
349,200,5052.06,2550.0,1148.33,2849610.0,70545264.5
350,20,5050.0,2550.0,1270.14,2111970.0,39306255.505
350,30,5010.43,2582.46,1220.96,4052090.0,92025623.657
350,40,4996.9,2623.75,1171.41,6962270.0,149367111.12
350,50,4993.9,2651.96,1108.15,10842510.0,208098815.0
350,60,4998.64,2664.26,1080.65,14217530.0,261704242.06
350,80,5013.47,2671.25,1082.9,17107520.0,356897790.03
350,100,5025.45,2673.61,1083.74,19027450.0,446155617.18
350,120,5047.25,2672.99,1092.76,22867310.0,526251467.08
350,150,5065.07,2667.39,1106.21,23837370.0,634177265.18
350,200,5092.96,2662.68,1115.66,25292460.0,805943268.29
351,80,5050.0,2550.0,473.11,487480.0,4856654.1396
351,100,5050.0,2550.0,494.71,974960.0,6228602.6548
351,120,5050.0,2550.0,494.44,974960.0,7532446.8948
351,150,5050.0,2550.0,502.6,1459990.0,9386581.132
351,200,5050.0,2550.0,501.31,1945020.0,12613620.809
352,30,5050.0,2550.0,473.11,487480.0,5221034.8857
352,40,5050.0,2550.0,519.83,2432500.0,8392298.7014
352,50,5050.0,2550.0,518.55,2432500.0,11581853.664
352,60,5050.0,2550.0,481.89,3407460.0,14665384.825
352,80,5052.75,2550.0,407.32,5357380.0,20522864.485
352,100,5058.88,2549.98,351.61,8769740.0,26107275.622
352,120,5065.85,2549.94,331.68,9744700.0,31312574.716
352,150,5075.3,2549.89,325.03,11207140.0,38582543.494
352,200,5097.83,2549.78,305.18,14132020.0,50859714.557
353,20,5050.0,2550.0,949.73,2425150.0,27699292.439
353,30,5055.75,2547.21,871.74,5335330.0,66492610.206
353,40,5075.09,2549.51,838.66,10185630.0,108481236.35
353,50,5081.52,2545.34,810.91,12610780.0,151408450.29
353,60,5081.27,2540.51,780.89,18916170.0,190830162.64
353,80,5086.07,2518.65,725.71,29608880.0,261348932.28
353,100,5096.52,2493.53,672.89,38366370.0,327589206.3
353,120,5115.06,2465.83,611.44,47123860.0,387272698.09
353,150,5162.16,2422.9,538.57,68058550.0,468005952.47
353,200,5274.8,2363.34,441.83,97078220.0,597314962.78
354,200,5050.0,2550.0,618.98,485030.0,12047394.429
355,120,5050.0,2550.0,861.5,485030.0,15476443.103
355,150,5050.0,2550.0,861.5,485030.0,19175544.059
355,200,5050.0,2550.0,861.5,485030.0,25516201.77
356,80,5050.0,2550.0,424.36,487480.0,5066103.2329
356,100,5050.0,2550.0,457.88,1462440.0,6495663.948
356,120,5050.0,2550.0,455.38,1462440.0,7853487.0849
356,150,5050.0,2550.0,453.63,1462440.0,9783364.8858
356,200,5050.0,2550.0,459.56,1947470.0,13139262.04
357,20,5050.0,2550.0,399.74,2437400.0,10493947.41
357,30,5071.78,2546.85,378.98,6824720.0,25468722.049
357,40,5115.4,2544.25,364.09,10237080.0,41434704.344
357,50,5160.62,2549.95,357.93,15111880.0,57661501.714
357,60,5207.18,2553.49,356.7,18524240.0,72851034.436
357,80,5291.21,2559.25,356.34,25348960.0,100643057.58
357,100,5359.33,2561.4,355.27,30223760.0,126894465.71
357,120,5431.76,2561.32,353.18,35098560.0,150848824.5
357,150,5512.78,2560.74,350.97,41435800.0,183642831.66
357,200,5616.44,2560.64,348.47,46798080.0,237217644.36
360,10,5050.0,2550.0,549.7,2430050.0,7561048.4689
360,20,5032.68,2344.03,199.28,30278930.0,66175132.566
360,30,5067.2,2285.68,118.27,54740490.0,142919533.15
360,40,5067.04,2285.76,113.0,66015050.0,226895801.79
360,50,5065.7,2296.98,111.02,79914490.0,313099779.56
360,60,5065.54,2312.61,110.28,89289130.0,391191717.99
360,80,5069.12,2330.8,109.02,103926050.0,528632882.73
360,100,5076.06,2339.35,107.69,107738410.0,657221414.84
360,120,5084.1,2346.81,108.02,114863130.0,772037749.74
360,150,5095.19,2352.9,108.14,122275330.0,926014910.05
360,200,5114.42,2361.03,107.87,133062410.0,1169171795.5
361,60,5050.0,2550.0,1341.48,464840.0,11852729.549
361,80,5050.0,2550.0,1332.99,1394520.0,16615395.901
361,100,5050.0,2550.0,1336.11,1394520.0,21161636.815
361,120,5050.0,2550.0,1325.14,1879550.0,25411274.189
361,150,5050.0,2550.0,1320.56,2344390.0,31362250.489
361,200,5050.0,2550.0,1304.92,2344390.0,41456425.317
362,30,5050.0,2550.0,648.17,2425150.0,15439178.013
362,40,5058.58,2549.64,646.68,3880240.0,25024569.29
362,50,5053.23,2550.06,621.39,4365270.0,34735229.114
362,60,5068.41,2548.69,610.89,6792870.0,43917831.949
362,80,5086.67,2545.1,607.86,8247960.0,60919715.967
362,100,5102.43,2545.1,599.21,11648070.0,77026295.244
362,120,5116.57,2542.9,596.98,12133100.0,91822320.859
362,150,5137.27,2543.97,597.41,15530760.0,112206758.25
362,200,5164.31,2543.36,599.25,17470880.0,145858293.43
363,20,5050.0,2550.0,521.85,487480.0,7423448.0858
363,30,5050.0,2550.0,583.82,2915080.0,17986529.171
363,40,5050.0,2550.0,554.79,3890040.0,29187311.112
363,50,5057.21,2550.0,492.41,6810020.0,40545717.869
363,60,5059.39,2550.0,393.51,9732450.0,51253219.904
363,80,5065.98,2550.0,310.37,14319770.0,71006858.824
363,100,5080.42,2550.01,308.51,17242200.0,89703542.574
363,120,5099.32,2550.03,330.41,20654560.0,106843808.77
363,150,5124.01,2550.04,344.35,19679600.0,130412429.42
363,200,5156.97,2550.03,346.31,21631970.0,169196551.26
364,20,5050.0,2550.0,537.51,4377520.0,19219655.085
364,30,5089.44,2549.12,74.92,31713960.0,46583300.924
364,40,5137.45,2548.2,53.22,55988040.0,76037123.445
364,50,5174.02,2547.12,48.43,75522350.0,106085119.0
364,60,5202.27,2546.35,48.03,91044300.0,133873230.72
364,80,5243.29,2545.51,48.12,109451200.0,183995391.91
364,100,5272.44,2544.53,48.31,122300720.0,231172674.95
364,120,5298.75,2543.93,49.65,130547950.0,273877759.5
364,150,5326.66,2542.72,52.31,142892570.0,331899502.23
364,200,5365.58,2541.86,53.61,157002080.0,425507905.1
365,80,5050.0,2550.0,1171.4,1919930.0,15350226.131
365,100,5050.0,2550.0,1170.94,1919930.0,19559000.413
365,120,5050.0,2550.0,1170.69,1919930.0,23497374.414
365,150,5050.0,2550.0,1170.52,1919930.0,29017947.278
365,200,5050.0,2550.0,1175.09,2384770.0,38397578.389
366,20,5050.0,2550.0,789.8,2910180.0,23013009.521
366,30,5075.02,2539.02,565.21,7292600.0,55594041.424
366,40,5219.45,2485.34,463.33,14109970.0,90760993.325
366,50,5342.28,2469.17,424.13,24337250.0,126675840.46
366,60,5442.25,2459.83,388.0,32621960.0,159773427.83
366,80,5617.41,2426.19,304.83,52893940.0,219225523.9
366,100,5728.32,2387.95,257.11,69090850.0,275127539.77
366,120,5771.65,2371.43,250.44,81230570.0,325613027.22
366,150,5798.27,2370.18,254.73,92147780.0,394054847.47
366,200,5856.05,2377.48,256.79,112324660.0,504074805.82
367,80,5050.0,2550.0,764.49,485030.0,8633769.2255
367,100,5050.0,2550.0,764.49,485030.0,11036726.998
367,120,5050.0,2550.0,764.49,485030.0,13302766.849
367,150,5050.0,2550.0,764.49,485030.0,16502118.516
367,200,5050.0,2550.0,746.05,970060.0,22003751.069
368,40,5050.0,2550.0,1141.59,2404960.0,18396902.526
368,50,5050.0,2550.0,1140.92,2404960.0,25494506.61
368,60,5050.0,2550.0,1140.77,2404960.0,32247951.825
368,80,5050.0,2550.0,1126.88,2404960.0,44842927.272
368,100,5050.0,2550.0,1108.45,2404960.0,56796040.339
368,120,5050.0,2550.0,1097.86,2404960.0,67821627.266
368,150,5050.0,2550.0,1088.92,2404960.0,83070163.138
368,200,5050.0,2550.0,1082.69,2404960.0,108404423.9
369,80,5050.0,2550.0,786.4,970060.0,9494392.0472
369,100,5050.0,2550.0,786.05,970060.0,12130372.116
369,120,5050.0,2550.0,797.53,1455090.0,14612980.442
369,150,5050.0,2550.0,819.26,2425150.0,18113936.399
369,200,5050.0,2550.0,809.25,2425150.0,24122249.097
370,40,5050.0,2550.0,733.29,1940120.0,12359368.867
370,50,5050.0,2550.0,742.53,2425150.0,17091680.552
370,60,5050.0,2550.0,734.79,2910180.0,21630904.9
370,80,5050.0,2550.0,710.11,3395210.0,30175807.044
370,100,5054.66,2550.0,703.94,3880240.0,38304033.667
370,120,5061.2,2549.72,683.63,6305390.0,45841398.628
370,150,5070.84,2549.65,673.15,8247960.0,56317662.112
370,200,5084.12,2549.59,660.48,9705500.0,73867612.862
371,30,5050.0,2550.0,812.99,485030.0,9715073.0876
371,40,5050.0,2550.0,896.48,2425150.0,15690663.998
371,50,5050.0,2550.0,896.88,2425150.0,21725928.318
371,60,5050.0,2550.0,897.77,2910180.0,27487045.802
371,80,5053.86,2554.42,857.24,4365270.0,38271573.39
371,100,5058.84,2560.59,825.86,4850300.0,48515981.515
371,120,5071.65,2560.89,798.35,6305390.0,57985511.319
371,150,5083.56,2566.13,760.75,9700600.0,71108095.701
371,200,5099.77,2568.39,723.34,12125750.0,92982432.781
372,30,5050.0,2550.0,1096.66,2425150.0,28755395.23
372,40,5050.0,2550.0,1059.19,3395210.0,46820798.201
372,50,5050.0,2550.0,960.86,5335330.0,65195429.629
372,60,5052.21,2550.14,885.99,7275450.0,82353393.899
372,80,5061.85,2555.74,812.18,12128200.0,113656774.19
372,100,5063.19,2560.81,748.91,16018240.0,143203897.01
372,120,5072.07,2565.19,707.76,19423250.0,170121934.98
372,150,5083.59,2564.59,684.82,23310840.0,206916896.52
372,200,5105.66,2565.35,662.05,35456190.0,266876125.64
374,20,5050.0,2550.0,1253.4,717450.0,14024480.362
374,30,5050.0,2550.0,1274.68,2111970.0,34054071.852
374,40,5050.0,2550.0,1265.59,2597000.0,55507519.887
374,50,5058.12,2550.0,1245.38,4011710.0,77351384.719
374,60,5058.98,2550.0,1219.87,4496740.0,97679492.525
374,80,5069.31,2550.0,1193.38,5911450.0,134618189.14
374,100,5075.82,2545.14,1173.93,6881510.0,169450018.46
374,120,5085.88,2542.82,1166.68,7346350.0,201111107.36
374,150,5088.76,2537.06,1153.39,7831380.0,244297321.91
374,200,5098.48,2531.7,1133.17,9791690.0,314424268.6
375,30,5050.0,2550.0,866.6,2425150.0,24160361.932
375,40,5050.0,2550.0,861.36,2425150.0,39291419.337
375,50,5062.93,2550.0,816.6,5335330.0,54664494.169
375,60,5064.58,2550.0,796.8,5820360.0,69070228.918
375,80,5085.09,2550.0,791.53,8730540.0,95461147.357
375,100,5106.71,2550.0,794.2,10670660.0,120396818.28
375,120,5115.5,2550.0,806.38,10185630.0,143166610.56
375,150,5133.21,2550.0,824.36,10185630.0,174359675.04
375,200,5138.3,2550.0,826.45,10185630.0,225375146.08
376,30,5050.0,2550.0,473.11,487480.0,5166374.8335
376,40,5050.0,2550.0,546.3,2430050.0,8303770.4514
376,50,5050.0,2550.0,552.0,2430050.0,11459034.912
376,60,5050.0,2550.0,539.35,2917530.0,14510072.501
376,80,5051.13,2550.0,472.89,4867450.0,20307265.4
376,100,5061.91,2550.0,422.89,5354930.0,25834541.179
376,120,5085.59,2549.88,401.55,6817370.0,30987313.744
376,150,5122.59,2548.97,382.1,7792330.0,38184874.263
376,200,5178.0,2541.56,352.22,11692170.0,50342447.943
377,20,5072.34,2560.67,566.29,9225370.0,53322416.946
377,30,5120.73,2538.77,508.85,20422710.0,119854486.42
377,40,5145.71,2488.46,409.33,45264590.0,192489584.06
377,50,5191.83,2435.45,318.62,73646050.0,266988762.32
377,60,5220.51,2428.71,298.13,91052950.0,334669977.02
377,80,5261.72,2431.09,288.5,115759800.0,454194842.08
377,100,5304.88,2433.52,280.77,135459000.0,566114471.58
377,120,5336.32,2435.18,274.49,157830900.0,666236502.01
377,150,5354.48,2437.83,274.63,170752930.0,800750341.64
377,200,5380.9,2443.22,276.01,199264520.0,1013801020.8
378,80,5050.0,2550.0,446.2,974960.0,7447500.1255
378,100,5050.0,2550.0,493.77,1947470.0,9528246.3624
378,120,5050.0,2550.0,492.85,1947470.0,11494342.268
378,150,5050.0,2550.0,492.31,1947470.0,14275345.28
378,200,5050.0,2550.0,502.18,1947470.0,19072402.817
379,20,5050.0,2550.0,945.39,2425150.0,20179754.114
379,30,5050.0,2533.05,850.98,4365270.0,48877255.067
379,40,5068.27,2461.09,778.03,7275450.0,79790129.347
379,50,5080.1,2409.85,741.03,8730540.0,111335856.22
379,60,5077.4,2385.73,731.77,9700600.0,140481189.51
379,80,5034.92,2357.24,722.31,11155690.0,192992040.65
379,100,4996.81,2352.47,717.31,13095810.0,242403926.24
379,120,4966.16,2358.79,716.25,16491020.0,287103484.87
379,150,4921.98,2377.75,697.39,26221020.0,347798594.08
379,200,4857.36,2415.06,587.6,55357840.0,445623265.6
380,20,5050.0,2550.0,1238.37,949870.0,15105538.495
380,30,5050.0,2550.0,1245.33,2364580.0,36674276.044
380,40,5058.45,2550.0,1232.94,2849610.0,59803304.752
380,50,5078.87,2536.6,1210.09,5254570.0,83364131.399
380,60,5098.34,2532.48,1207.56,6184250.0,105257427.51
380,80,5125.04,2524.54,1200.94,7154310.0,144970513.6
380,100,5137.77,2519.66,1200.63,10003920.0,182402298.86
380,120,5142.79,2518.03,1201.4,10488950.0,216393156.67
380,150,5153.9,2519.73,1203.87,11923850.0,262713979.82
380,200,5176.37,2523.15,1206.91,14308620.0,337815333.62
381,40,5050.0,2550.0,419.16,1462440.0,4809576.3115
381,50,5050.0,2550.0,438.34,1949920.0,6617911.3264
381,60,5050.0,2550.0,452.2,2434950.0,8386050.6964
381,80,5050.0,2550.0,432.83,3409910.0,11788778.212
381,100,5050.0,2550.0,391.93,3897390.0,15043394.232
381,120,5053.62,2550.16,356.17,5847310.0,18099733.801
381,150,5057.34,2551.72,324.79,6822270.0,22398106.649
381,200,5075.07,2551.38,295.46,10234630.0,29741607.748
382,20,5050.0,2550.0,746.66,2910180.0,17728597.692
382,30,5050.68,2550.03,463.72,9732450.0,43005506.682
382,40,5088.49,2574.28,248.84,25919290.0,70179039.448
382,50,5157.53,2606.95,170.39,42993610.0,97887164.869
382,60,5235.53,2617.68,140.59,59730450.0,123552249.01
382,80,5370.35,2616.14,121.84,89781970.0,169932280.16
382,100,5474.61,2608.75,118.23,115691000.0,213607534.42
382,120,5585.42,2596.61,120.68,135502720.0,253184298.98
382,150,5705.3,2582.77,128.69,153414520.0,307009530.87
382,200,5844.76,2567.44,134.15,171956450.0,393990786.82
383,40,5050.0,2550.0,521.85,487480.0,7588018.1826
383,50,5050.0,2550.0,554.51,972510.0,10466304.778
383,60,5050.0,2550.0,550.93,972510.0,13254615.533
383,80,5050.0,2550.0,545.91,972510.0,18563789.521
383,100,5064.13,2550.0,556.99,1457540.0,23628422.974
383,120,5077.13,2550.0,552.11,1945020.0,28355590.556
383,150,5082.25,2550.0,548.13,1945020.0,34966085.365
383,200,5089.0,2550.0,544.11,1945020.0,46152995.113
384,20,5050.0,2550.0,373.85,974960.0,4376319.1978
384,30,5050.0,2550.0,394.81,2924880.0,10568627.129
384,40,5051.4,2549.98,229.65,7362200.0,17080307.882
384,50,5065.32,2547.04,144.85,11612040.0,23660691.281
384,60,5087.65,2542.18,126.91,16049360.0,29931397.955
384,80,5109.53,2534.83,120.11,18149280.0,41646491.145
384,100,5126.76,2532.03,119.12,20686680.0,52769366.666
384,120,5139.97,2529.45,122.53,21711640.0,63039295.595
384,150,5154.55,2528.9,124.15,24249040.0,77255948.905
384,200,5168.59,2527.4,126.45,25711480.0,100912273.97
385,20,5074.23,2475.09,613.28,6795320.0,37828118.929
385,30,5208.84,2461.05,395.72,22874810.0,88900880.23
385,40,5371.26,2583.44,127.42,59093510.0,144423250.11
385,50,5415.66,2638.24,100.7,86087570.0,201280930.69
385,60,5434.74,2650.0,96.44,102877130.0,253208849.38
385,80,5448.8,2648.23,99.11,127516370.0,345493163.91
385,100,5456.45,2641.78,103.15,141575880.0,432039211.86
385,120,5462.07,2633.24,108.4,153918050.0,509734341.71
385,150,5465.85,2624.46,115.11,163032890.0,614467267.52
385,200,5475.61,2613.97,122.81,178154840.0,781261515.36
386,20,5050.0,2550.0,828.68,2425150.0,25156058.137
386,30,5050.0,2550.0,797.43,2425150.0,60613905.313
386,40,5050.0,2550.0,809.35,2425150.0,98937487.178
386,50,5050.93,2550.74,820.54,3395210.0,138096318.72
386,60,5058.85,2556.58,832.52,5335330.0,174122239.22
386,80,5081.29,2567.4,847.63,8245510.0,238704408.73
386,100,5105.47,2576.52,856.49,11640720.0,299400146.59
386,120,5128.27,2585.59,860.38,16976050.0,354153279.31
386,150,5156.05,2598.19,862.76,23281440.0,428301401.62
386,200,5202.18,2623.32,860.01,32011980.0,547284988.93
387,50,5050.0,2550.0,401.38,974960.0,4630709.8027
387,60,5050.0,2550.0,423.37,1462440.0,5870665.2942
387,80,5050.0,2550.0,445.65,2434950.0,8276755.3152
387,100,5050.0,2550.0,434.79,2922430.0,10582871.947
387,120,5050.0,2550.0,419.59,3409910.0,12758825.078
387,150,5050.0,2550.0,399.81,3897390.0,15832608.403
387,200,5052.96,2550.0,348.07,5359830.0,21122987.289
388,30,5050.0,2550.0,924.64,1940120.0,19160116.749
388,40,5050.0,2550.0,929.06,2425150.0,31106531.368
388,50,5050.0,2550.0,919.93,2425150.0,43226006.271
388,60,5060.99,2550.0,890.37,4365270.0,54636326.693
388,80,5063.2,2550.0,868.33,4850300.0,75655024.031
388,100,5079.44,2550.0,862.24,6305390.0,95541708.01
388,120,5084.92,2550.0,866.97,6305390.0,113757485.6
388,150,5103.65,2550.0,873.2,7275450.0,138785005.97
